Sample ID,BANK1,BIK,BLK,BTNL2,CDHR5,CEP70,CHD7,CNTNAP2,DAP,DAPK1,DSCAM,DSCAML1,ETS1,FAIM,GSDMB,HLA-DOB,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DRA,HLA-DRB1,HLA-DRB5,ICA1,ICAM1,IKZF3,IRF5,IRF8,ITGAM,ITGAX,MECP2,NMNAT2,PHRF1,PRDM1,PXK,RAVER1,ROBO3,ROBO4,SCUBE1,SMG7,STAT4,TAP2,TLR7,TNFAIP3,TNFRSF13B,TNFSF4,TNIP1,TNPO3,TSPO,TTLL12,TYK2,UBE2L3,XKR6
Betty_Ill_6721_2,1.0587452913646849,0.12414066914936357,0.8981660927205736,1.378169780208419,0.078699383930781,0.33874308493472444,0.4234845714274226,0.7195049836389413,0.9999282410970866,1.4717891356335644,0.5124701805269242,0.3677474995650593,0.9868219428706759,0.14899304840190686,0.3410993943109357,0.6638069416409038,3.6550642674073286,0.4572848636776541,3.1519907048211664,0.30419109122002586,0.266971005013349,2.8429397453162513,4.379763805187684,0.5875929129729723,0.08868809365023331,0.29043795447706267,0.12037904152554287,0.4464245554256692,0.4355017521981593,0.42007849159273497,0.2007845767170558,0.7136210324029734,0.23813531425860315,0.20334627729367602,0.6148531947185313,0.15396534813905535,0.21693817630779663,0.1390054281118451,0.5694980606413277,0.4578479579327896,0.5976645781607306,0.2880915622271691,0.06289210022224759,0.36468163895537065,0.1607106955129475,0.5635684273735532,0.6144795178251088,0.35861525904076286,0.09684189169077498,0.27680030508057646,0.1820661902563392,0.6081382109102684,1.6850469118188627
Betty_Ill_195_2,1.5810062250342505,0.09032615184534977,0.5389366668213597,0.5483018052272415,0.0389597432486257,0.2371086697264886,0.4342686087193009,0.5858210548512106,1.2337963337643154,2.0557716930259717,0.4019162840040714,0.3664970168940181,0.855949688255243,0.19231668472970426,0.06445690870576327,0.28790950144922617,0.9762504456938752,0.9588050282684378,1.4027269514969825,0.7559349755056175,0.5683063295349642,1.6357953718124425,2.5140300013131487,0.517091841174724,0.22032476861870867,0.26788283530653223,0.3254048446505158,0.38226817018930254,0.3133617402625563,0.2787287268027184,0.3233615918516402,1.4792605782672423,0.2064071136948679,0.7107358631122126,0.5061880317491491,0.2121884639487557,0.21324181766625205,0.20008479006488145,0.8947723051213808,0.5046887995373625,0.32173478843748254,0.19359541338580202,0.8129881599961696,0.11314741957604162,0.1486224949741265,0.308968241217745,0.3815290694319109,0.8117265268957146,0.0968957024313662,0.4145985867731909,0.35192193868334704,0.47222425812179414,1.7567664410190513
ucl214ILL1,0.8794072515497697,0.1428447193960029,0.9701420039121138,1.7560948603566144,0.05105420836605657,0.32315899920663677,0.33915436806630106,0.607019186452125,1.92324889570546,3.0999424302955636,0.3716031364779204,0.2888004852445308,0.9528551187757547,0.1331693936299187,0.06305576353672258,0.5396952208056097,1.6043877771470205,0.28372129102813304,1.3660441329715372,0.09950529766884822,0.21665013520129695,2.47970342663666,4.527290229686506,0.7681241979075483,0.128663808473301,0.32904761468208876,0.1411282767295021,0.5130133718638974,0.7367712248237993,0.24302059922612476,0.5832762721119262,1.2769505831923487,0.23177854765939193,0.23931966504808402,0.5405032842070147,0.1200426461786453,0.235728161188171,0.15309618542832668,1.0479665932602784,0.2484220330907644,0.3713234399642448,0.3039127630261445,0.3330591192844572,0.7011200939321297,0.15711867026541895,0.469199985635278,0.9925688353296693,0.7122340591848582,0.21103704586291278,0.7528417356648764,0.32752409226677975,0.5048328581469856,1.7921050588838383
Betty_Ill_4867_2,0.9918860533606721,0.43791748757219445,1.021025104726696,1.1143059804552857,0.07377429507387732,0.23816935432711905,0.4202861968180809,0.4623513278622162,1.1504703416898667,1.5451093233171498,0.6258391591848398,0.31062558361021975,1.4115618148978093,0.10931047477295545,0.08658406953651523,1.0252185218689815,3.0009667549448755,0.297868134969542,2.903462932267611,0.19623173015764353,0.5347668275850858,2.0567351981284894,3.880195128608462,1.0560371549598315,0.13294590270105242,0.3206906941826214,0.3293053800025786,0.20253855741266044,0.6629880251064127,0.3126251129606186,0.3663718342051339,1.6508836162407239,0.19909866648388402,0.24260910039258207,0.5092570766171498,0.16955472483353923,0.22251590391741843,0.40109639485006315,1.454875548519504,0.3031015839464407,0.6190781346513152,0.8859418800904012,0.6114217745822409,0.2158405740152879,0.27632167502075106,0.199208659813957,0.41046173813715636,0.8292358119244426,0.3279245979874685,0.7865890442004179,0.48367844990913406,0.3515861816816607,1.3772625992514016
Betty_Ill_468_2,1.7654436596414131,0.15658601088579102,0.41125756846730144,1.2633334463895163,0.06498778666464831,0.08766685389903923,0.47399177793828096,0.4261626341028676,1.1281220476713205,1.7508428649849275,0.69065492305395,0.3461108374340519,1.2992871873115655,0.10442848537175432,0.3172458024610554,0.3546643473034024,4.075412772932976,1.5546585473950567,4.265032884876636,0.9815380989377067,0.6072783770711666,5.01917385014247,4.7482437043598935,0.8917159903928304,0.36299193427082616,0.3797106109669014,0.14358442917386888,0.2791059704132897,0.4838839002157219,0.2704586480520519,0.19604603112137273,1.2602688113731335,0.2717464778082213,0.46523966201412303,2.4277380565111137,0.0869551726537371,0.26179245402178436,0.15072108960092176,1.1675734587133841,0.6139274024008409,0.40654437056239623,0.6684638401659878,0.16486508853472379,0.21698811780061353,0.801936793057023,0.3044896314028738,0.45734160196906826,0.6723658473849007,0.8044881189399966,1.4272505382078795,0.4293863086468889,1.0840603862369513,0.8536676115693723
Betty_Ill_531_2,0.6861144058466412,0.19417459652247274,0.4337516828529106,0.2947810148318715,0.10570089247958425,0.0410008669275795,0.37166896736548183,0.44994259136333664,0.7093313548407206,1.081711997426804,0.614882679801495,0.21797853888480662,1.3196940648270405,0.0658044578945442,0.29135084816591406,0.6011178663818207,1.0622303621690152,0.29398190687179926,1.13566904323433,0.09750805697163029,0.8319718537502266,2.3283791876029363,2.7162995374150896,0.5524549440938041,0.06864831427710455,1.0051876483540303,0.12347355186684593,0.2593670597856214,0.27817729957127674,0.3662062195840388,0.19142298405936234,1.5205597506194966,0.30555592953264193,0.38321104215026736,0.8055867907331725,0.0877227012419316,0.21102396004640414,0.14050551339861964,0.8136857423686908,0.30250536767877795,0.7917778673736714,0.5417616482791433,0.3690571835889071,0.33642862101145654,0.4721782892065883,0.24122523494570758,0.6131370070691164,0.38596421100423794,0.06674478971936833,0.7954182286541613,0.3692549860966119,0.5723156376126044,1.686705088798434
Betty_Ill_6376_2,1.1669160468128656,0.11721687822170773,0.537682627636095,0.3800729537169872,0.057843215127576945,0.2662063037389297,0.3586716478679988,0.4848133999746358,0.9633458978488383,1.4504414852523149,0.6019124244064884,0.3325664485328993,1.0947516537991966,0.24172942909423462,0.1425181448893114,0.6569942962261613,3.345288124135125,0.24684667464470228,2.9946701748470232,0.2378136361528928,0.1811675274622937,2.1474196781494648,4.54173405940816,0.5869421957273636,0.0949990669013312,0.30398716436231404,0.07141053936860056,0.21879302722133856,0.44183819232579086,0.27437293200571783,0.18922994360471748,0.7342333811737162,0.3209493856518362,0.6267834795645439,0.48390128313621145,0.06856655199593485,0.25113582079175734,0.12148441248504313,0.7167641055509206,0.500420763405303,0.43985075327421597,0.2567314679403799,0.2943392399477484,0.11314741957604162,0.32529743596801086,0.24955045820776203,0.6602407839283436,0.3797254756759978,0.30890717062919276,0.35151633148817396,0.24289428407864197,0.44671878587824715,1.4382347176796353
ucl222ILL1,1.0120335629600716,0.10491331109843623,0.8418253342559869,0.8448781282167037,0.08228738687483014,0.05555352183184009,0.4377166569613964,0.3826253431858148,1.9787992270827348,3.36264094145609,0.48115001996634843,0.1779958064684156,0.9831066733527054,0.07862531564027814,0.33755280574636287,0.7190909583478168,1.0298936901299252,1.2571722378530894,1.4563832955317846,0.7272080884688077,0.2794524735808607,1.7833600223754777,2.694936895325719,0.983863925493927,0.1145819725864439,0.2725020712209562,0.1300929389736623,0.459876808738434,0.4649785961539753,0.14050430117265525,0.5193235836665336,1.3008235326829154,0.16374333073024752,0.2059302162997358,0.49654762536015873,0.16196348061713925,0.17171904639289823,0.14867622480695464,0.608294238969674,0.3379833083615431,0.4166597389622098,0.5805807602879323,0.4703151324819373,0.25919578613395794,0.27540163728615846,0.5729029037981613,0.4766583570460874,0.4527348026726166,0.22023990587954795,1.0303486658132457,0.20741950225982309,0.37833486982326503,3.2665878357167206
ucl216ILL1,1.148937736391191,0.23373934318657374,1.2114319265303022,0.5024640701426574,0.05174239022104877,0.07767988286050147,0.2670602102692211,0.6724413338168697,2.049553817000123,3.356753709340022,0.4991958925248005,0.2957259466663193,0.9207219694441843,0.18272337209232795,0.2712638995900481,0.934118102493107,4.207068177271541,0.44656076387868937,3.434062121976682,0.23056847097800595,0.17939053688950685,2.354529419704058,4.2423730787071,0.8021106449435135,0.15011491443825908,0.8694995391427705,0.1244578990513304,0.4844630059314861,0.30589762818177374,0.26898906174285014,0.49099475233873374,0.7881410350165113,0.1763148713093329,0.30452878428204055,1.3026994298675278,0.13000091540926967,0.2285575968530575,0.3483909129454569,0.5727081583658904,0.27038610144586167,0.3846874765102829,0.2886109358501879,0.2869792523180474,0.13543627482530612,0.35127014373406945,0.7404516105757998,0.5313236734008597,0.43510589012730017,0.12420995090658464,0.6812922406991306,0.36740396746496984,0.3698619860621458,3.4639480780755276
Betty_Ill_HS96_5750_2,0.7942360588384173,0.2047636114296512,0.5424879437877504,0.3713534548995608,0.05878730276343182,0.07865300913225294,1.7069696154981715,0.2720547923480159,0.5806437851712909,0.8888784497929845,0.5321881873593897,0.25803911332609253,1.0765957638925132,0.09725687550890774,0.3638485076295064,0.28790950144922617,1.1448421906408845,0.9745045514573982,1.2957553684694176,0.769110176074991,0.5914727502713804,1.5846258101544048,2.5206967104430666,0.8571057045139864,0.13751823487380688,0.330988752635547,0.08003795072191908,0.22020156958146564,0.42792366498519036,0.1940302137876449,0.1563015434599259,0.8861383301071143,0.1508444126206745,0.25943633650413184,0.9433418031068902,0.08771888444728565,0.21086920834634154,0.24848011536756925,1.0357699189843825,0.5226771063436139,0.5446292118617058,0.18570321192109515,0.335185747493078,0.19132849553663833,0.2767623501333967,0.3139400402948656,0.48224753425151545,0.509884651633971,0.40175278524773317,1.2115506184577043,0.5440650742053298,0.3917039611544396,1.6100741628815882
ucl99ILL1,1.386600107887437,0.29339700871858143,0.7046346153400093,0.38085853990622737,0.08940215974253105,0.0663534954737225,0.472742376421333,0.5028148229107174,1.1622172454629687,1.2473631376701015,0.7614643699929402,0.2596446113707885,0.7967647554054916,0.10351174347883343,0.05636294199249315,0.29739047248213624,1.0319480792873308,1.1400507958186876,1.4801819858974392,1.0688322608721508,0.5727591313740624,1.6908435000224344,2.7042761957922803,0.5485065658752662,0.09540617024744381,0.2308660669138793,0.044234205962902354,0.3172194511324535,0.2952666830397747,0.23933881531830717,0.1617029096213037,0.5298023462045487,0.25223166573074757,0.37122613102218455,0.6720009277596954,0.1742834906460822,0.1618540012452575,0.43383132973855937,0.9087002835542061,0.364721401391144,0.4007679324041497,0.32043004823054244,0.09826136656798368,0.1425933255759959,0.33720544187909085,0.5124482061325266,0.28540692596526657,0.39716213846473336,0.36432970398275727,1.128258177946423,0.44548501047398875,0.4052709092710983,2.490914622816395
ucl207ILL1,1.2263769285396944,0.11360089784540454,0.4029045211452614,0.3947758070919566,0.06500810336343653,0.06104739407675005,0.3199697649699828,0.6041907476253504,1.9241141967983961,3.2218491480453393,0.31441867034243887,0.2753190611867984,1.508611226954793,0.10686389226106802,0.05080177515082147,1.0342974838896901,4.957576651242537,0.9514847593924832,3.0514879846578893,0.0808073966704061,0.34891768398003853,6.031940978676605,4.910901115439622,1.1650401411004447,0.11188719023209413,0.17956348946074938,0.2652108424265089,0.7775731263952537,0.4457494768630173,0.5191887777375911,0.5031825199006894,0.8594879690767805,0.18312814845697462,0.37745812424737774,1.520156261059641,0.12775970894658448,0.22993041040647014,0.1626798497369201,0.612717363680271,0.34433844590638363,0.16683985686059144,1.4436482888037077,0.27242317365002267,0.11282085614907168,0.8297251568075324,0.21762566675212613,0.6949738825789434,0.5690889237376342,0.12150637048609157,0.7567251898789995,0.2892973901162503,0.29698800768722605,1.2901780913916503
ucl211ILL1,0.8838716301367181,0.13883453533613907,1.2045255716387921,0.6809827411486796,0.0957647057465495,0.37630258366695285,0.5640134678359721,0.5682229064882607,2.111019186703705,3.296131068236243,0.5479704374598304,0.4392945525561186,0.9119963692699111,0.3082670500850531,0.3123170774750801,0.6011178663818207,1.773372761727208,1.6921703442412817,1.8998493747847522,0.9247881184302248,1.149744646039723,3.656479201155971,3.2147890280750158,0.8782333680748307,0.1157421100097503,0.3779707410836078,0.08518467656200679,0.1495435658952827,0.5411887230125856,0.3886355581515312,0.8546892011390606,0.5518183227886041,0.31281572717037665,0.43352304837929045,0.4979210710891584,0.27660497780035415,0.25211007558824816,0.14396434598841576,1.1384254807019676,0.4802599318266898,0.41892211715894434,0.4125920870008999,0.40368410213227546,0.1654616979117733,0.29093294086368093,0.34045376181341497,0.4121033946243341,0.7718315964799463,0.10612950706680992,0.4146896791705579,0.22978502651550078,0.43824862332144,2.6131558210914836
Betty_Ill_6377_2,2.0180023471216946,0.22396200559720744,0.5063019796782174,0.3960188360003524,0.05518924902328431,0.04281593246619659,0.44937501182341766,0.3682322374837089,1.351220370712237,2.2692157115886396,0.5378925912234577,0.5147547881136272,0.8405460767063164,0.13541673347880193,0.39792131188338264,0.6714921412460795,3.5808958714262458,1.2896557692095476,3.203367391193452,1.0600032380701319,1.3112346421040608,2.253899229838313,4.250103268876016,1.0250958092628037,0.2093812994540161,0.325772346330605,0.07139855782198432,0.26490154964316454,0.5112355900399804,0.44816101866466923,0.40610745067457854,0.861758669279545,0.22006488661820056,0.1915269562391558,0.4929008779464091,0.07833149075476036,0.14492775654382944,0.24201158196591377,0.9556995844698246,0.2469373623114595,0.4542322617646315,0.4824352265389924,0.15533972446833957,0.3953054585538655,0.35048954890715545,0.2515422488641418,0.5013439393071757,0.5442627530455636,0.7411530053177926,1.0352312180385292,0.15706475197599853,0.46992411408262696,1.9981100050992682
ucl217ILL1,1.5547903869236481,0.5446571403115354,0.965399354276464,0.26877079579995466,0.04748752668798008,0.25997159100923106,0.46069444137049675,0.31442748315781716,1.8879588385150994,3.2006085294608857,0.7017524488312514,0.4189398247093502,0.7630567647824803,0.12998245584330606,0.0995576561511679,0.2468938193195224,1.6862261783256496,1.195683508246498,1.5410145675672178,0.9115058843647126,0.6105864074573163,2.509105958299741,4.126309287841699,0.6648554001454627,0.20180050987183992,0.2780903083955502,0.14573054254174217,0.1435556425758368,0.5225356974129447,0.3827281123968486,0.5816845591573844,0.8759259110281946,0.16704898458180847,0.4735081306533569,0.42934578832511056,0.26379687143938596,0.20253733750892525,0.4139725506078688,0.9508714359908171,0.5264859882331643,0.40983038044998266,0.37137493188984205,0.36160951533985974,0.23107674318864466,0.2998393002014114,0.2669905726221554,0.6480935843873424,0.8331865213356106,0.7913597400108475,0.8141747085676446,0.25382728542547467,0.3274093360911091,1.8912642974856362
Betty_Ill_6375_2,1.1761598062470207,0.2087625117249474,1.1923492624549594,0.554960354633093,0.04599913185020927,0.34332899472168643,0.45150374508857327,0.6384085520789431,0.7264324186986163,1.0343576768111753,0.4434199360047815,0.40071708908532794,1.3562674476616807,0.2074703365188405,0.04956582964915368,0.624022331642335,2.812429400621179,0.41752773351391226,2.6379153169509584,0.2119863353059246,0.1936762202233344,2.294816139209166,4.402631393531867,0.4591440574613282,0.18384384684782165,0.2769181856488756,0.28046882137165285,0.21807540616918894,0.2906962517695412,0.23676250533087387,0.9967885654013262,0.842383175300418,0.19989882877312967,0.32541551780757666,1.4550251597189114,0.20173966649618466,0.09464833062451036,0.15383040728997377,0.5163960688116651,0.1692301538679333,0.5396797809903132,0.41465317657577977,0.1263432407290459,0.10313249728251656,0.5735099855940361,0.4576557673341974,0.2602520973874597,0.9177749945242988,0.08400340316804425,0.6741992645566776,0.30377382368547373,0.548292756912609,3.6608240092525572
Betty_Ill_441_2,2.092129350971531,0.18617117257835553,1.3056353691274696,1.558229955059068,0.04771138138723985,0.025544549161718517,0.36425704635436157,0.5174052772847347,0.9932687356614252,1.4892285211712286,0.6489045552819134,0.41507934910649663,0.9493767526194312,0.05332387962837147,0.12670543409004656,0.3242175886723015,1.4324184565534177,0.27164948695132124,1.4855425749805755,0.08014749853152968,1.3069707497918548,2.029427062644691,3.129345135990086,0.5830170178559284,0.15598284308159407,0.30237328400113683,0.2512253973815711,0.29451059030932847,0.3386785463726779,0.2525793303220096,0.4671184017832153,1.2047375276358607,0.18407282392756208,0.6721015370319622,1.14389492755127,0.12064763133749368,0.36367523610257685,0.26080153369128894,0.6448639126728138,0.505998175962646,0.44419094485339633,0.39699914725205127,0.20438862859850748,0.3210734141015104,0.42534933922106827,0.19123846738025108,0.3170472121250877,0.5644723718099315,0.1372349659073289,0.28451042483699346,0.737603713785391,0.5036669024099495,1.6553881664472065
